""	Length	gencodeID	ensemblID	gene_type	Symbol	EntrezID	Class	meanExprs	NumTx	gencodeTx	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENSG00000179406.6	5627	ENSG00000179406.6	ENSG00000179406	lincRNA	LINC00174	285908	InGen	0.73448216079468	4	ENST00000421767.1|ENST00000416572.1|ENST00000438894.1|ENST00000416366.1	-0.161474922512073	2.22236900403673	-3.40082961013011	0.000754331421305075	0.0158563400988141	-0.685288510260367	0.0173546317725808
ENSG00000206418.3	2467	ENSG00000206418.3	ENSG00000206418	protein_coding	RAB12	201475	InGen	18.0000803459681	2	ENST00000329286.6|ENST00000580987.1	0.0710004299250636	5.81441682574163	3.39849204010145	0.000760585150778527	0.015972992411859	-1.04385151051743	0.0557175811134337
ENSG00000161249.20	7444	ENSG00000161249.20	ENSG00000161249	protein_coding	DMKN	93099	InGen	0.632118061832558	68	ENST00000472365.6|ENST00000408915.6|ENST00000460327.5|ENST00000434389.5|ENST00000488542.6|ENST00000402589.6|ENST00000462721.5|ENST00000339686.7|ENST00000488762.5|ENST00000490622.5|ENST00000436012.5|ENST00000467532.5|ENST00000414866.6|ENST00000480502.5|ENST00000469960.5|ENST00000467637.5|ENST00000601368.5|ENST00000478648.6|ENST00000484064.5|ENST00000486756.6|ENST00000429837.5|ENST00000419602.5|ENST00000462126.5|ENST00000443640.5|ENST00000597212.5|ENST00000472252.6|ENST00000593342.5|ENST00000601650.1|ENST00000470964.1|ENST00000602781.5|ENST00000492341.6|ENST00000460051.5|ENST00000464709.6|ENST00000483855.5|ENST00000493979.5|ENST00000498211.5|ENST00000463292.5|ENST00000465927.5|ENST00000464894.5|ENST00000493517.5|ENST00000466587.6|ENST00000602679.5|ENST00000482321.5|ENST00000476246.5|ENST00000471786.6|ENST00000486450.5|ENST00000498593.5|ENST00000471017.5|ENST00000498269.5|ENST00000489395.6|ENST00000595571.5|ENST00000474992.5|ENST00000470746.6|ENST00000476051.5|ENST00000474928.5|ENST00000488892.5|ENST00000461300.5|ENST00000462538.5|ENST00000480507.1|ENST00000447113.6|ENST00000392206.6|ENST00000458071.5|ENST00000418261.5|ENST00000424570.6|ENST00000451297.6|ENST00000450261.1|ENST00000470857.1|ENST00000472065.1	0.144420707176116	2.63007403839939	3.39786748442053	0.000762264199853644	0.0159934452515083	-0.735132044717215	0.0259615281041432
ENSG00000146950.12	8191	ENSG00000146950.12	ENSG00000146950	protein_coding	SHROOM2	357	InGen	4.05084977074294	4	ENST00000380913.7|ENST00000493668.1|ENST00000418909.6|ENST00000452575.1	-0.0987971405079005	5.37404864803612	-3.39753882042694	0.00076314916449296	0.0159972146024629	-1.0189452562725	0.0665813381730902
ENSG00000197694.14	16226	ENSG00000197694.14	ENSG00000197694	protein_coding	SPTAN1	6709	InGen	43.6281995336973	38	ENST00000372731.8|ENST00000630804.2|ENST00000627441.2|ENST00000625282.2|ENST00000372739.5|ENST00000358161.9|ENST00000497216.2|ENST00000636257.1|ENST00000636337.1|ENST00000635853.1|ENST00000637867.1|ENST00000636483.1|ENST00000630866.1|ENST00000472211.2|ENST00000627809.1|ENST00000475367.1|ENST00000628867.1|ENST00000635806.1|ENST00000461855.3|ENST00000631315.1|ENST00000631121.1|ENST00000629137.1|ENST00000637820.1|ENST00000629378.2|ENST00000637434.1|ENST00000476825.2|ENST00000491712.2|ENST00000637903.1|ENST00000629047.1|ENST00000637032.1|ENST00000629089.1|ENST00000628614.1|ENST00000636939.1|ENST00000625980.2|ENST00000636010.1|ENST00000630763.1|ENST00000630147.1|ENST00000630981.1	-0.065430507474038	9.70625205062952	-3.39603150661632	0.000767220064629832	0.0160676992482634	-1.10572533789207	0.0208557160689137
ENSG00000109472.13	2958	ENSG00000109472.13	ENSG00000109472	protein_coding	CPE	1363	InGen	257.21651282041	5	ENST00000513982.5|ENST00000402744.8|ENST00000480404.1|ENST00000431967.5|ENST00000511992.1	0.124283101276228	9.87166375547205	3.39567607395033	0.000768182951168638	0.0160730235382434	-1.10686216372564	0.0484207002619553
ENSG00000262621.4	3927	ENSG00000262621.4	ENSG00000262621	protein_coding	LA16c-306E5.2		InGen	0.0368274403051602	3	ENST00000576906.1|ENST00000575785.2|ENST00000618352.1	0.379245243359828	-2.53301129216371	3.39413289650318	0.000772376587085863	0.0161458740752944	-1.03726389536123	0.0259510822269299
ENSG00000279833.1	3671	ENSG00000279833.1	ENSG00000279833	antisense	RP4-742C19.13		InGen	0.364988300098652	1	ENST00000624656.1	-0.176010386673587	0.5970851728883	-3.39268077593958	0.000776342261802843	0.0161805082601024	-0.643390396048671	0.0195080598037836
ENSG00000261609.4	15406	ENSG00000261609.4	ENSG00000261609	protein_coding	GAN	8139	InGen	1.49529288952026	3	ENST00000568107.2|ENST00000567335.1|ENST00000581455.1	0.0910906246245353	4.78934587452535	3.39252089174298	0.000776780056708839	0.0161805082601024	-0.989947810257846	0.0292867800249303
ENSG00000234975.6	412	ENSG00000234975.6	ENSG00000234975	processed_pseudogene	FTH1P2		InGen	27.902729843967	1	ENST00000466086.2	-0.14539130886966	3.78292160431449	-3.39250306487802	0.000776828884493686	0.0161805082601024	-0.880725373392473	0.036579747530271
ENSG00000163395.16	12116	ENSG00000163395.16	ENSG00000163395	protein_coding	IGFN1	91156	InGen	0.239371168517074	6	ENST00000437879.6|ENST00000295591.12|ENST00000335211.8|ENST00000444705.2|ENST00000412892.2|ENST00000473483.1	0.406527178158568	1.54661684725131	3.39248185733879	0.00077688697567354	0.0161805082601024	-0.672303238656782	0.0617136507528444
ENSG00000171224.8	1349	ENSG00000171224.8	ENSG00000171224	protein_coding	C10orf35	219738	InGen	16.3418506337298	3	ENST00000491890.1|ENST00000373279.5|ENST00000421716.1	0.0822564120607861	4.77563913930743	3.39163045983047	0.00077922245174163	0.0162142609430751	-0.994113666211038	0.0273461490180207
ENSG00000185803.8	2926	ENSG00000185803.8	ENSG00000185803	protein_coding	SLC52A2	79581	InGen	2.99495097301084	13	ENST00000524541.5|ENST00000532815.1|ENST00000530047.5|ENST00000527078.5|ENST00000526338.5|ENST00000402965.5|ENST00000534725.5|ENST00000532887.5|ENST00000329994.6|ENST00000533662.1|ENST00000526891.1|ENST00000526779.1|ENST00000526752.1	-0.0862502973490731	3.31435954651588	-3.39129636747326	0.000780140690755765	0.0162184885490665	-0.824577687020196	0.0167037062956871
ENSG00000204611.6	4891	ENSG00000204611.6	ENSG00000204611	protein_coding	ZNF616	90317	InGen	1.00862571439467	5	ENST00000600228.5|ENST00000330123.9|ENST00000596290.5|ENST00000597013.5|ENST00000600282.1	-0.0949706475411464	2.24427447071843	-3.39024349222776	0.000783041079478459	0.0162638779520613	-0.719408143388329	0.0685075607314293
ENSG00000110442.11	6592	ENSG00000110442.11	ENSG00000110442	protein_coding	COMMD9	29099	InGen	3.73610301618657	8	ENST00000355500.1|ENST00000263401.9|ENST00000533308.1|ENST00000452374.6|ENST00000532705.1|ENST00000533643.1|ENST00000528608.5|ENST00000526789.1	0.0612843356195808	4.94060795121878	3.38997613112197	0.000783779186686782	0.0162643144860411	-1.01461299548244	0.0260809040326177
ENSG00000198960.10	2489	ENSG00000198960.10	ENSG00000198960	protein_coding	ARMCX6	54470	InGen	4.29892168183553	8	ENST00000497931.5|ENST00000361910.8|ENST00000538627.5|ENST00000539247.5|ENST00000462302.5|ENST00000467089.1|ENST00000495964.1|ENST00000494624.1	0.13846666312543	3.55316831654326	3.38796402098763	0.000789354892979553	0.0163599602442914	-0.866685614867126	0.0224276558483407
ENSG00000189157.13	9508	ENSG00000189157.13	ENSG00000189157	protein_coding	FAM47E	100129583	InGen	0.869842145182234	9	ENST00000510197.5|ENST00000512895.5|ENST00000515589.1|ENST00000510328.5|ENST00000502320.2|ENST00000424749.6|ENST00000606246.1|ENST00000606550.1|ENST00000511946.1	0.144656796053465	3.51073826904519	3.38759128204092	0.000790391831618166	0.0163599602442914	-0.864156013208518	0.0216090917736817
ENSG00000136930.12	1787	ENSG00000136930.12	ENSG00000136930	protein_coding	PSMB7	5695	InGen	37.1123030821741	6	ENST00000498485.5|ENST00000259457.7|ENST00000474081.5|ENST00000478817.1|ENST00000441097.1|ENST00000466951.1	0.0642122860524448	6.34343180024518	3.38753364523556	0.000790552287277607	0.0163599602442914	-1.09973877937742	0.0205052003356673
ENSG00000196459.13	6107	ENSG00000196459.13	ENSG00000196459	protein_coding	TRAPPC2	6399	InGen	3.43526818119165	8	ENST00000359680.9|ENST00000380579.5|ENST00000458511.6|ENST00000380578.1|ENST00000519382.1|ENST00000517553.1|ENST00000519885.5|ENST00000518847.1	0.0770934154451888	4.67013008015024	3.38720090373059	0.000791479203487874	0.0163642113165984	-0.998774568477429	0.0202115908324465
ENSG00000120696.8	4734	ENSG00000120696.8	ENSG00000120696	protein_coding	KBTBD7	84078	InGen	3.55402072450665	1	ENST00000379483.3	-0.0753572998843251	4.25220391158946	-3.38671803233921	0.000792826138024691	0.0163771308165191	-0.954529637163288	0.0191319990468974
ENSG00000108590.10	2103	ENSG00000108590.10	ENSG00000108590	protein_coding	MED31	51003	InGen	3.0469391946524	4	ENST00000225728.7|ENST00000575197.1|ENST00000574128.1|ENST00000575519.1	0.0832825254006212	3.04929284444518	3.38641578556196	0.000793670320543198	0.0163795875267446	-0.814007515103871	0.029116962753049
ENSG00000224738.1	1338	ENSG00000224738.1	ENSG00000224738	antisense	AC099850.1		InGen	0.456364698988544	1	ENST00000451775.1	0.161478642546256	-0.443585111758508	3.38615856164166	0.000794389413139593	0.0163795875267446	-0.705359225675458	0.0406484661143512
ENSG00000116209.11	9149	ENSG00000116209.11	ENSG00000116209	protein_coding	TMEM59	9528	InGen	13.3841133501262	9	ENST00000234831.9|ENST00000371348.5|ENST00000371344.5|ENST00000371341.5|ENST00000470395.1|ENST00000420738.5|ENST00000440019.5|ENST00000452421.5|ENST00000371337.3	0.0585853196908627	7.32977832677663	3.38511114893588	0.00079732382668068	0.0164199511865012	-1.12975557968316	0.505553246834951
ENSG00000114956.19	1455	ENSG00000114956.19	ENSG00000114956	protein_coding	DGUOK	1716	InGen	12.4181525913746	8	ENST00000629438.2|ENST00000264093.8|ENST00000348222.3|ENST00000418996.5|ENST00000462551.1|ENST00000489796.5|ENST00000462685.1|ENST00000493055.1	0.062344287001921	4.41224040279404	3.38420792122835	0.000799862405293822	0.0164199511865012	-0.982135648319147	0.139975434502355
ENSG00000178913.7	2723	ENSG00000178913.7	ENSG00000178913	protein_coding	TAF7	6879	InGen	27.7695524411364	3	ENST00000624699.1|ENST00000313368.7|ENST00000624761.1	0.0681455067614475	6.53388026689287	3.38385216657275	0.000800864343017212	0.0164199511865012	-1.1162929937923	0.0759274992060325
ENSG00000155592.15	7970	ENSG00000155592.15	ENSG00000155592	protein_coding	ZKSCAN2	342357	InGen	1.19601291422015	3	ENST00000328086.11|ENST00000569150.1|ENST00000565590.1	-0.0783934880716612	3.22241342668608	-3.38385099592909	0.000800867641916658	0.0164199511865012	-0.840193152432413	0.0567732144222163
ENSG00000172172.7	4209	ENSG00000172172.7	ENSG00000172172	protein_coding	MRPL13	28998	InGen	2.11123528562819	7	ENST00000521648.5|ENST00000518696.5|ENST00000522717.1|ENST00000306185.7|ENST00000613356.1|ENST00000518918.1|ENST00000520677.1	0.0867197450805801	3.46159048561635	3.38379865217075	0.000801015160719092	0.0164199511865012	-0.869447431871995	0.0559558996996748
ENSG00000073282.12	7454	ENSG00000073282.12	ENSG00000073282	protein_coding	TP63	8626	InGen	0.0246483583646927	14	ENST00000486398.1|ENST00000264731.7|ENST00000418709.6|ENST00000320472.9|ENST00000392460.7|ENST00000440651.6|ENST00000354600.9|ENST00000434928.5|ENST00000460036.1|ENST00000437221.5|ENST00000392463.6|ENST00000392461.7|ENST00000449992.5|ENST00000456148.1	-0.37865188154831	-2.34979030537948	-3.3835933134108	0.000801594105256132	0.0164199511865012	-1.02311866262364	0.0459432518268578
ENSG00000166226.12	4322	ENSG00000166226.12	ENSG00000166226	protein_coding	CCT2	10576	InGen	18.2568425817417	14	ENST00000299300.10|ENST00000546859.5|ENST00000549933.5|ENST00000550455.5|ENST00000550638.5|ENST00000551620.5|ENST00000551899.5|ENST00000544368.6|ENST00000550010.5|ENST00000543146.2|ENST00000548787.1|ENST00000546850.1|ENST00000553169.1|ENST00000550653.1	0.0643723150283656	6.46327139196955	3.38341502012743	0.00080209711250993	0.0164199511865012	-1.11537415020775	0.0150269193619936
ENSG00000260495.1	2693	ENSG00000260495.1	ENSG00000260495	antisense	RP11-55K13.1		InGen	0.275643912101783	1	ENST00000570148.1	0.207750710478519	-0.25816161203817	3.38340031422024	0.000802138614463352	0.0164199511865012	-0.697543837413719	0.0293540814343792
ENSG00000133731.9	3720	ENSG00000133731.9	ENSG00000133731	protein_coding	IMPA1	3612	InGen	8.70246470661671	13	ENST00000256108.9|ENST00000311489.8|ENST00000449740.6|ENST00000523942.5|ENST00000518188.5|ENST00000523710.5|ENST00000519964.5|ENST00000521360.5|ENST00000520065.1|ENST00000521979.5|ENST00000522997.5|ENST00000518202.5|ENST00000519816.1	0.0848031310599542	5.43225987734128	3.38293935633047	0.000803440511895918	0.0164317711905422	-1.07283219714365	0.0896178219722042
ENSG00000109586.11	6865	ENSG00000109586.11	ENSG00000109586	protein_coding	GALNT7	51809	InGen	1.81132645843975	7	ENST00000265000.8|ENST00000512285.5|ENST00000502407.1|ENST00000505308.5|ENST00000506317.1|ENST00000503213.1|ENST00000515862.1	-0.106652750511441	3.98965264113347	-3.38245059386297	0.000804823090031344	0.0164452184729738	-0.938073016757335	0.0287043146427557
ENSG00000114902.13	5324	ENSG00000114902.13	ENSG00000114902	protein_coding	SPCS1	28972	InGen	8.12435799049775	6	ENST00000423431.5|ENST00000619898.4|ENST00000233025.11|ENST00000602728.1|ENST00000448693.2|ENST00000474945.1	0.0710598573397367	5.8208684946467	3.38180867104584	0.000806642287093436	0.0164611753964209	-1.09899411272513	0.0697295045714251
ENSG00000115661.13	4368	ENSG00000115661.13	ENSG00000115661	protein_coding	STK16	8576	InGen	3.09346916034884	13	ENST00000409638.7|ENST00000491697.1|ENST00000461417.5|ENST00000475696.5|ENST00000396738.6|ENST00000409516.7|ENST00000496443.5|ENST00000496800.5|ENST00000475342.5|ENST00000409260.5|ENST00000478018.5|ENST00000486813.1|ENST00000409743.1	0.0698480804225506	4.06933396283345	3.38166303327056	0.000807055554905869	0.0164611753964209	-0.950216585829915	0.0237393667098542
ENSG00000092841.18	4609	ENSG00000092841.18	ENSG00000092841	protein_coding	MYL6	4637	InGen	23.3639781874677	21	ENST00000550697.5|ENST00000548580.5|ENST00000550184.5|ENST00000552297.5|ENST00000293422.9|ENST00000348108.8|ENST00000549017.5|ENST00000547703.5|ENST00000549566.5|ENST00000536128.5|ENST00000547649.5|ENST00000548725.5|ENST00000547408.5|ENST00000551589.5|ENST00000550639.1|ENST00000546630.1|ENST00000549392.5|ENST00000548400.5|ENST00000548293.5|ENST00000546845.1|ENST00000551954.1	0.0755039532013083	6.98624137136532	3.38027761469156	0.000810996757038447	0.0165221561483689	-1.13956415871704	0.102301412148036
ENSG00000154589.6	607	ENSG00000154589.6	ENSG00000154589	protein_coding	LY96	23643	InGen	1.27520577231077	2	ENST00000284818.6|ENST00000518893.1	0.254783536161633	-0.164795080814883	3.38010038617745	0.000811502224297119	0.0165221561483689	-0.700208348976891	0.0299222355811927
ENSG00000205100.2	2228	ENSG00000205100.2	ENSG00000205100	transcribed_processed_pseudogene	HSP90AA4P		InGen	0.118814658484967	2	ENST00000506915.1|ENST00000378770.1	-0.418094741293438	-1.83754716022291	-3.37895973996496	0.000814762454822853	0.016573656715549	-0.924557910009328	0.0381600858737946
ENSG00000173269.13	5334	ENSG00000173269.13	ENSG00000173269	protein_coding	MMRN2	79812	InGen	1.57927358725942	7	ENST00000372027.9|ENST00000610081.5|ENST00000488950.1|ENST00000609457.5|ENST00000474994.2|ENST00000608090.1|ENST00000608753.1	-0.167635886348372	3.3365589738394	-3.37835950641377	0.00081648295945889	0.0165937724045583	-0.864566248741497	0.0355858596208285
ENSG00000058668.14	9721	ENSG00000058668.14	ENSG00000058668	protein_coding	ATP2B4	493	InGen	17.0057213925646	7	ENST00000357681.9|ENST00000367218.7|ENST00000341360.6|ENST00000458092.5|ENST00000466407.1|ENST00000356729.5|ENST00000484746.1	0.0818201123982986	7.78055002898701	3.37701434916268	0.000820351012532153	0.0166574586528574	-1.16125333302599	0.0405347336837193
ENSG00000124380.10	2275	ENSG00000124380.10	ENSG00000124380	protein_coding	SNRNP27	11017	InGen	10.0544950087695	5	ENST00000244227.7|ENST00000409116.5|ENST00000450162.6|ENST00000488986.1|ENST00000487029.1	0.0719765203811067	4.84003350431503	3.37646453068294	0.000821936948871923	0.016674733396569	-1.0506086072822	0.0264015902168464
ENSG00000197859.9	4677	ENSG00000197859.9	ENSG00000197859	protein_coding	ADAMTSL2	9719	InGen	3.60324499104231	3	ENST00000354484.8|ENST00000393061.7|ENST00000393060.1	-0.0998373123944102	4.43267110518265	-3.37597700347696	0.000823345597448484	0.0166883838210269	-1.00861684838433	0.0395183029565545
ENSG00000152457.17	6326	ENSG00000152457.17	ENSG00000152457	protein_coding	DCLRE1C	64421	InGen	0.638925843499755	16	ENST00000378289.8|ENST00000378246.6|ENST00000357717.6|ENST00000378249.5|ENST00000378254.5|ENST00000378255.5|ENST00000378278.6|ENST00000396817.6|ENST00000378258.5|ENST00000378242.1|ENST00000492201.5|ENST00000489845.1|ENST00000489161.1|ENST00000418843.5|ENST00000378241.5|ENST00000456122.1	-0.0953900943206886	2.14487003988715	-3.37543423630433	0.000824916501533083	0.0167052956886356	-0.75638586068811	0.0331374125605513
ENSG00000235027.1	2015	ENSG00000235027.1	ENSG00000235027	antisense	AC068580.6		InGen	0.405964710693281	1	ENST00000449248.1	0.219706513553037	-0.0024850148987912	3.37504522715528	0.00082604410929268	0.0167132082451983	-0.708637816603154	0.0576625064174923
ENSG00000023330.14	2536	ENSG00000023330.14	ENSG00000023330	protein_coding	ALAS1	211	InGen	13.2953792475625	6	ENST00000469224.5|ENST00000394965.6|ENST00000310271.6|ENST00000484952.5|ENST00000493402.1|ENST00000459884.1	0.0679784919845601	5.42105148231886	3.37368682574609	0.000829992937468241	0.0167647828211457	-1.09880113525515	0.0837779996717285
ENSG00000102109.8	1363	ENSG00000102109.8	ENSG00000102109	protein_coding	PCSK1N	27344	InGen	115.975013969462	2	ENST00000218230.5|ENST00000611033.1	-0.236257267490066	7.37642481753462	-3.37355359655289	0.000830381176133758	0.0167647828211457	-1.16705363141896	0.0904577677018023
ENSG00000119185.12	6678	ENSG00000119185.12	ENSG00000119185	protein_coding	ITGB1BP1	9270	InGen	9.68324985699147	21	ENST00000360635.7|ENST00000238091.8|ENST00000355346.8|ENST00000483795.5|ENST00000490426.5|ENST00000497031.5|ENST00000464228.5|ENST00000460720.5|ENST00000465527.5|ENST00000359712.7|ENST00000488451.5|ENST00000470507.1|ENST00000456913.6|ENST00000482798.5|ENST00000492079.5|ENST00000463190.1|ENST00000494563.5|ENST00000467606.5|ENST00000484735.5|ENST00000460001.5|ENST00000497105.1	0.079560246633362	6.43560393065098	3.37340629154468	0.000830810629644538	0.0167647828211457	-1.14745210521369	0.0674840787590469
ENSG00000110148.9	2655	ENSG00000110148.9	ENSG00000110148	protein_coding	CCKBR	887	InGen	7.69861684710842	6	ENST00000334619.6|ENST00000532715.5|ENST00000525014.1|ENST00000531712.5|ENST00000525462.1|ENST00000532396.1	-0.104143735691662	4.65411810581375	-3.3724171581942	0.000833699717605115	0.0167790797005604	-1.04723330592711	0.0432542288741722
ENSG00000132963.7	1428	ENSG00000132963.7	ENSG00000132963	protein_coding	POMP	51371	InGen	37.0947710189149	2	ENST00000380842.4|ENST00000460403.1	0.0760031744599013	6.0908104181852	3.37206947211893	0.00083471747043692	0.0167790797005604	-1.14162649214142	0.0294726685951113
ENSG00000170802.15	5481	ENSG00000170802.15	ENSG00000170802	protein_coding	FOXN2	3344	InGen	3.55205044222587	3	ENST00000413569.5|ENST00000340553.7|ENST00000616844.1	-0.121380174333931	4.40355975097135	-3.37204273204653	0.000834795792374349	0.0167790797005604	-1.01422571237473	0.0234644605657412
ENSG00000207524.1	107	ENSG00000207524.1	ENSG00000207524	snRNA	RNU6-33P		InGen	5.16319976421929	1	ENST00000384793.1	0.395204891787089	-0.647545512741776	3.3717578302132	0.000835630697940787	0.0167790797005604	-0.754873390380787	0.0587518602551094
ENSG00000120889.12	5158	ENSG00000120889.12	ENSG00000120889	protein_coding	TNFRSF10B	8795	InGen	1.26967403158919	8	ENST00000523752.5|ENST00000276431.8|ENST00000347739.3|ENST00000523504.5|ENST00000520109.1|ENST00000518531.5|ENST00000519910.1|ENST00000519028.1	0.163485652261964	2.86517348083233	3.37168950088338	0.000835831052869721	0.0167790797005604	-0.835317278467253	0.218892083169016
ENSG00000258136.1	1714	ENSG00000258136.1	ENSG00000258136	antisense	RP11-864J10.4	101929162	InGen	0.147252406096905	2	ENST00000546829.1|ENST00000546714.1	-0.253430449436219	-1.85051501525724	-3.37161752239859	0.000836042156244403	0.0167790797005604	-0.931560227743587	0.0502230557431013
ENSG00000177200.15	16502	ENSG00000177200.15	ENSG00000177200	protein_coding	CHD9	80205	InGen	2.51879060906222	22	ENST00000447540.5|ENST00000615216.4|ENST00000566029.5|ENST00000561869.1|ENST00000565832.5|ENST00000564582.2|ENST00000564845.5|ENST00000563410.1|ENST00000398510.7|ENST00000562785.1|ENST00000622617.4|ENST00000564255.5|ENST00000565803.1|ENST00000569794.1|ENST00000565442.1|ENST00000562791.1|ENST00000569225.5|ENST00000219084.10|ENST00000565119.1|ENST00000562806.1|ENST00000564600.6|ENST00000564641.1	-0.0689687897955409	5.53591833115829	-3.37139413490648	0.000836697638610899	0.0167790797005604	-1.11407760414608	0.04567455240552
ENSG00000170011.13	5872	ENSG00000170011.13	ENSG00000170011	protein_coding	MYRIP	25924	InGen	7.96874289897129	10	ENST00000444716.5|ENST00000302541.10|ENST00000396217.7|ENST00000425621.5|ENST00000458292.5|ENST00000458441.5|ENST00000475082.5|ENST00000459828.5|ENST00000482033.5|ENST00000539167.2	0.104864912998797	5.95245126439318	3.37015482888876	0.000840342820504266	0.0168372928549976	-1.14046731876706	0.0402368644586124
ENSG00000260992.1	807	ENSG00000260992.1	ENSG00000260992	antisense	DOCK9-AS2		InGen	1.26512899676194	1	ENST00000562781.1	0.22009992238307	0.335823147464027	3.36963773877942	0.000841868112767803	0.0168488811592099	-0.714548392032774	0.0474416380008268
ENSG00000144566.10	3785	ENSG00000144566.10	ENSG00000144566	protein_coding	RAB5A	5868	InGen	17.2564414900185	8	ENST00000273047.8|ENST00000443878.1|ENST00000412966.5|ENST00000446547.5|ENST00000422242.1|ENST00000476544.1|ENST00000469122.5|ENST00000473608.1	0.0600467972379587	6.41707789844797	3.36945528784655	0.000842406914798468	0.0168488811592099	-1.15985197067022	0.0591579562244228
ENSG00000104886.10	4655	ENSG00000104886.10	ENSG00000104886	protein_coding	PLEKHJ1	55111	InGen	5.53519026374697	14	ENST00000587394.6|ENST00000587962.6|ENST00000591099.6|ENST00000589097.5|ENST00000588450.1|ENST00000589791.5|ENST00000326631.6|ENST00000588633.1|ENST00000588545.2|ENST00000586608.3|ENST00000585423.5|ENST00000586497.1|ENST00000588356.1|ENST00000619892.1	0.0725670876402376	4.96949706112431	3.36887153513958	0.000844132973975888	0.016862182792284	-1.08571864690178	0.0236875100003975
ENSG00000263266.2	585	ENSG00000263266.2	ENSG00000263266	processed_pseudogene	RPS7P1		InGen	24.9065173268816	1	ENST00000571702.1	0.156237246009672	3.98251719398556	3.36872766946512	0.000844558866541802	0.016862182792284	-0.983285057844492	0.0186395540579973
ENSG00000147862.15	12765	ENSG00000147862.15	ENSG00000147862	protein_coding	NFIB	4781	InGen	6.47138025236198	22	ENST00000543693.5|ENST00000380959.7|ENST00000380953.5|ENST00000397575.7|ENST00000397581.6|ENST00000397579.6|ENST00000636057.1|ENST00000635877.1|ENST00000606230.2|ENST00000637640.1|ENST00000637742.1|ENST00000636735.1|ENST00000636432.1|ENST00000380934.8|ENST00000633317.1|ENST00000380924.1|ENST00000632375.1|ENST00000636063.1|ENST00000380921.3|ENST00000622520.1|ENST00000493697.1|ENST00000638165.1	-0.103805589145784	5.97071297831647	-3.36785448563168	0.00084714809323442	0.0168990025529023	-1.14753325399221	0.0479972347547918
ENSG00000188566.12	2836	ENSG00000188566.12	ENSG00000188566	protein_coding	NDOR1	27158	InGen	1.01650736992524	5	ENST00000613750.1|ENST00000371521.8|ENST00000612145.1|ENST00000427047.6|ENST00000458322.2	-0.10521920468224	1.75667763910469	-3.3659009965501	0.000852967521486704	0.0169880632500015	-0.758241587421256	0.110761725607278
ENSG00000100336.17	4377	ENSG00000100336.17	ENSG00000100336	protein_coding	APOL4	80832	InGen	0.402706267743501	12	ENST00000613247.4|ENST00000352371.5|ENST00000616056.4|ENST00000332987.5|ENST00000449084.2|ENST00000493203.6|ENST00000457630.6|ENST00000419360.5|ENST00000397275.6|ENST00000328429.8|ENST00000436763.1|ENST00000480236.2	0.686040896765587	-0.944835997746439	3.36585308672594	0.000853110711245171	0.0169880632500015	-0.800869917280567	0.137745008606934
ENSG00000226986.4	659	ENSG00000226986.4	ENSG00000226986	processed_pseudogene	RP11-543B16.2		InGen	0.276920209998775	1	ENST00000431591.2	-0.297027965740776	-2.17435994216462	-3.36544776513124	0.00085432300641917	0.0169972807970116	-1.0323743688756	0.0205107948632125
ENSG00000124370.10	1624	ENSG00000124370.10	ENSG00000124370	protein_coding	MCEE	84693	InGen	2.53791707519706	5	ENST00000413592.5|ENST00000244217.5|ENST00000462609.2|ENST00000494660.6|ENST00000486135.1	0.0843838139177026	2.421553822017	3.36437852994197	0.000857528736810012	0.017037056329924	-0.815970951031686	0.0736460490398667
ENSG00000271869.1	403	ENSG00000271869.1	ENSG00000271869	lincRNA	RP11-51J9.5		InGen	2.05570537276454	1	ENST00000607315.1	0.217794763120254	-0.0672846116626208	3.36418451467904	0.000858111623965895	0.017037056329924	-0.741701956832827	0.0269667340919915
ENSG00000111011.17	8741	ENSG00000111011.17	ENSG00000111011	protein_coding	RSRC2	65117	InGen	7.18901259479842	20	ENST00000331738.11|ENST00000433877.6|ENST00000532695.5|ENST00000527173.6|ENST00000392442.6|ENST00000525332.2|ENST00000531389.2|ENST00000525335.6|ENST00000344591.8|ENST00000528263.1|ENST00000527399.3|ENST00000524399.1|ENST00000527796.6|ENST00000526560.6|ENST00000527461.5|ENST00000531639.5|ENST00000532186.5|ENST00000525387.5|ENST00000528279.1|ENST00000525570.1	0.0649393973970316	6.28712142746901	3.36403013469529	0.000858575697063758	0.017037056329924	-1.17281811094759	0.0615525078531923
ENSG00000274070.1	1363	ENSG00000274070.1	ENSG00000274070	protein_coding	GATSL2	729438	InGen	4.06421389934116	2	ENST00000616305.1|ENST00000622472.1	-0.159713687975868	2.58206870069758	-3.36332360716271	0.000860702535124759	0.0170643305936754	-0.835710738357704	0.0223036135817024
ENSG00000033170.16	6700	ENSG00000033170.16	ENSG00000033170	protein_coding	FUT8	2530	InGen	5.04986148414055	15	ENST00000360689.9|ENST00000394586.6|ENST00000556518.5|ENST00000342677.10|ENST00000557164.5|ENST00000549235.6|ENST00000555559.5|ENST00000553924.5|ENST00000358307.6|ENST00000557338.5|ENST00000554610.1|ENST00000556292.1|ENST00000554667.1|ENST00000557536.5|ENST00000554765.1	-0.0787711345562391	5.37425434972973	-3.36261466298553	0.000862841580034496	0.0170917990190065	-1.13205964592655	0.0253873315932265
